_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,COP_DELIV_QTY,COP_DELIV_PERC,CH_TOTAL_TRADES,VWAP,CH_TIMESTAMP,CH_ISIN,createdAt,updatedAt,TIMESTAMP,mTIMESTAMP
66d1b4809893039700145af4,BAJFINANCE,EQ,N,7215.05,7071.05,7071.05,7200.15,7210,7063.55,2044367,14674202525.3,8192,6187.8,1112149,54.4,152391,7177.87,2024-08-30,INE296A01024,2024-08-30T12:01:04.025Z,2024-08-30T12:01:04.025Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e60ba69ced25fa297a9,BHARTIARTL,EQ,N,1520.7,1505,1509,1513.55,1512,1506.75,4307432,6524019566,1536.25,847.05,2700258,62.69,116614,1514.6,2024-08-26,INE397D01024,2024-08-26T12:00:32.694Z,2024-08-26T12:00:32.694Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ad518659f3060a112f,BHARTIARTL,EQ,N,1526.35,1502,1518,1522.75,1520.65,1513.55,3965066,6023166020.95,1536.25,847.05,2666228,67.24,120915,1519.06,2024-08-27,INE397D01024,2024-08-27T14:29:01.197Z,2024-08-27T14:29:01.197Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11677b802c4bfaae1758,BHARTIARTL,EQ,N,1564.5,1521.65,1527.95,1556.35,1554,1522.75,6225319,9633526775.1,1564.5,847.05,3812208,61.24,193408,1547.48,2024-08-28,INE397D01024,2024-08-28T12:00:39.590Z,2024-08-28T12:00:39.590Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e2f5482a5c7eaf9d93,BHARTIARTL,EQ,N,1571.7,1545.95,1565,1565.9,1565,1556.35,8036748,12546176112.9,1571.7,847.05,4589981,57.11,222292,1561.1,2024-08-29,INE397D01024,2024-08-29T12:00:34.903Z,2024-08-29T12:00:34.903Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45ee006af35e6e8df06,BHARTIARTL,EQ,N,1608.4,1561.6,1576,1589.05,1584,1565.9,37820442,60110658279.35,1608.4,847.05,27288246,72.15,328853,1589.37,2024-08-30,INE397D01024,2024-08-30T12:00:30.674Z,2024-08-30T12:00:30.674Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e7f9e0a57e5166300d9,BPCL,EQ,N,355.9,349,355.45,351.15,350.75,352.2,6672007,2341951962.95,687.95,293.4,2666157,39.96,84353,351.01,2024-08-26,INE029A01011,2024-08-26T12:01:03.568Z,2024-08-26T12:01:03.568Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cdbfff5ac33851079b516b,BPCL,EQ,N,350.75,343.5,348,349.05,347.9,351.15,9683173,3361123907.35,687.95,293.4,2743236,28.33,94111,347.11,2024-08-27,INE029A01011,2024-08-27T12:01:03.565Z,2024-08-27T12:01:03.565Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf117f27d60587a4976e46,BPCL,EQ,N,355.75,346.65,348.5,348.15,347.7,349.05,7295981,2562662633.65,687.95,293.4,2571278,35.24,75924,351.24,2024-08-28,INE029A01011,2024-08-28T12:01:03.592Z,2024-08-28T12:01:03.592Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062ff28fe008f761bf821,BPCL,EQ,N,357.55,347.15,349.8,356.45,356.5,348.15,13054801,4607945105.1,687.95,293.4,5599247,42.89,124810,352.97,2024-08-29,INE029A01011,2024-08-29T12:01:03.532Z,2024-08-29T12:01:03.532Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b47f98930397001450ad,BPCL,EQ,N,365.5,354.75,359.95,357.65,356.8,356.45,20312502,7304537214.05,687.95,293.4,7486276,36.86,159910,359.61,2024-08-30,INE029A01011,2024-08-30T12:01:03.075Z,2024-08-30T12:01:03.075Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e7e9e0a57e51662f59f,BRITANNIA,EQ,N,5860,5776.25,5800,5796.95,5805,5792.65,265107,1543340209.25,6005,4347.7,174700,65.9,26809,5821.57,2024-08-26,INE216A01030,2024-08-26T12:01:02.538Z,2024-08-26T12:01:02.538Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cdbffe5ac33851079b466a,BRITANNIA,EQ,N,5845.4,5735,5828.8,5764.3,5764,5796.95,175740,1014818340.15,6005,4347.7,88182,50.18,19384,5774.54,2024-08-27,INE216A01030,2024-08-27T12:01:02.510Z,2024-08-27T12:01:02.510Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf117e27d60587a497632e,BRITANNIA,EQ,N,5775.4,5690.05,5746.55,5703.35,5699,5764.3,161445,922879745.45,6005,4347.7,87209,54.02,18018,5716.37,2024-08-28,INE216A01030,2024-08-28T12:01:02.645Z,2024-08-28T12:01:02.645Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062fe28fe008f761bed74,BRITANNIA,EQ,N,5845,5696.15,5710,5831.4,5842.85,5703.35,351330,2038132907.2,6005,4347.7,116922,33.28,63325,5801.19,2024-08-29,INE216A01030,2024-08-29T12:01:02.600Z,2024-08-29T12:01:02.600Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b47e989303970014454c,BRITANNIA,EQ,N,5908.9,5793.25,5842.95,5855.25,5866,5831.4,519387,3040708242.15,6005,4347.7,297832,57.34,50665,5854.42,2024-08-30,INE216A01030,2024-08-30T12:01:02.087Z,2024-08-30T12:01:02.087Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e5fba69ced25fa289b4,CIPLA,EQ,N,1596,1566.55,1570,1593.95,1593.8,1574.55,658120,1044584194.3,1606.7,1132,318746,48.43,39936,1587.22,2024-08-26,INE059A01026,2024-08-26T12:00:31.239Z,2024-08-26T12:00:31.239Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ab518659f3060a038f,CIPLA,EQ,N,1619.8,1586.5,1586.5,1598.05,1594,1593.95,1570234,2524773865.05,1619.8,1132,655918,41.77,76744,1607.9,2024-08-27,INE059A01026,2024-08-27T14:28:59.772Z,2024-08-27T14:28:59.772Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11667b802c4bfaae0968,CIPLA,EQ,N,1630,1595.2,1604,1618.2,1615.75,1598.05,1433847,2310843598.7,1630,1132,786074,54.82,89146,1611.64,2024-08-28,INE059A01026,2024-08-28T12:00:38.155Z,2024-08-28T12:00:38.155Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e1f5482a5c7eaf903c,CIPLA,EQ,N,1642.3,1609,1622,1618.55,1616,1618.2,2749546,4463368934.45,1642.3,1132,1156524,42.06,115197,1623.31,2024-08-29,INE059A01026,2024-08-29T12:00:33.597Z,2024-08-29T12:00:33.597Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45de006af35e6e8d0b4,CIPLA,EQ,N,1663.7,1615,1615,1654.9,1654.6,1618.55,3296701,5441098694.65,1663.7,1132,1993631,60.47,111816,1650.47,2024-08-30,INE059A01026,2024-08-30T12:00:29.144Z,2024-08-30T12:00:29.144Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e61ba69ced25fa29f7c,COALINDIA,EQ,N,543.55,534.7,542,538.1,538.25,538.85,7193307,3880558401.65,543.55,227.5,3209238,44.61,102272,539.47,2024-08-26,INE522F01014,2024-08-26T12:00:33.543Z,2024-08-26T12:00:33.543Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ae518659f3060a18f9,COALINDIA,EQ,N,541.7,530,539.1,531.4,531.75,538.1,7865530,4204798158.9,543.55,227.5,5066483,64.41,93940,534.59,2024-08-27,INE522F01014,2024-08-27T14:29:02.034Z,2024-08-27T14:29:02.034Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11687b802c4bfaae1f3c,COALINDIA,EQ,N,535.55,525.45,533.9,526.35,526.6,531.4,6066259,3212584032.9,543.55,227.5,3588601,59.16,141503,529.58,2024-08-28,INE522F01014,2024-08-28T12:00:40.438Z,2024-08-28T12:00:40.438Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e3f5482a5c7eafa54b,COALINDIA,EQ,N,530,516.1,526.35,527.55,529.15,526.35,9147836,4788018506.7,543.55,227.5,4233733,46.28,183043,523.4,2024-08-29,INE522F01014,2024-08-29T12:00:35.693Z,2024-08-29T12:00:35.693Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45fe006af35e6e8e73f,COALINDIA,EQ,N,537,522,530,524.95,523.95,527.55,30921282,16268014874.05,543.55,227.5,20627713,66.71,165710,526.11,2024-08-30,INE522F01014,2024-08-30T12:00:31.572Z,2024-08-30T12:00:31.572Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e61ba69ced25fa29ddc,DIVISLAB,EQ,N,4934,4860,4860,4926.25,4925.9,4855.95,288510,1416003464.7,5024.85,3295.3,118882,41.21,30050,4907.99,2024-08-26,INE361B01024,2024-08-26T12:00:33.376Z,2024-08-26T12:00:33.376Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ad518659f3060a1758,DIVISLAB,EQ,N,4995.5,4875,4908,4902.5,4900,4926.25,400046,1968970362,5024.85,3295.3,166398,41.59,33948,4921.86,2024-08-27,INE361B01024,2024-08-27T14:29:01.867Z,2024-08-27T14:29:01.867Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11687b802c4bfaae1d91,DIVISLAB,EQ,N,5096,4858.95,4882.1,5030.7,5035.2,4902.5,963990,4809995376.65,5096,3295.3,401698,41.67,69188,4989.67,2024-08-28,INE361B01024,2024-08-28T12:00:40.256Z,2024-08-28T12:00:40.256Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e3f5482a5c7eafa3ad,DIVISLAB,EQ,N,5077.35,4990.05,5049.9,5012.55,5014.5,5030.7,430810,2162684901.45,5096,3295.3,165936,38.52,58880,5020.04,2024-08-29,INE361B01024,2024-08-29T12:00:35.521Z,2024-08-29T12:00:35.521Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45fe006af35e6e8e58d,DIVISLAB,EQ,N,5132.5,5019.5,5019.5,5093.9,5105,5012.55,853203,4349516711.5,5132.5,3295.3,436153,51.12,64930,5097.87,2024-08-30,INE361B01024,2024-08-30T12:00:31.384Z,2024-08-30T12:00:31.384Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e60ba69ced25fa29613,DRREDDY,EQ,N,6959.95,6899.2,6924.95,6943.3,6942.45,6954.5,203783,1413923632.3,7107.45,5205.55,108554,53.27,25317,6938.38,2024-08-26,INE089A01023,2024-08-26T12:00:32.538Z,2024-08-26T12:00:32.538Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ad518659f3060a0fa6,DRREDDY,EQ,N,7006.55,6902.05,6945,6962.95,6969,6943.3,455417,3173034909.8,7107.45,5205.55,361274,79.33,22121,6967.32,2024-08-27,INE089A01023,2024-08-27T14:29:01.037Z,2024-08-27T14:29:01.037Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11677b802c4bfaae15b7,DRREDDY,EQ,N,7048.25,6923,6962.95,6999.3,6998.6,6962.95,326517,2273708146.75,7107.45,5205.55,211292,64.71,31834,6963.52,2024-08-28,INE089A01023,2024-08-28T12:00:39.419Z,2024-08-28T12:00:39.419Z,2024-08-27T18:30:00.000Z,28-Aug-2024
66d062e2f5482a5c7eaf9c03,DRREDDY,EQ,N,7019.95,6889.1,6898.3,6931.15,6955,6999.3,356832,2472619276.55,7107.45,5205.55,160855,45.08,50590,6929.37,2024-08-29,INE089A01023,2024-08-29T12:00:34.742Z,2024-08-29T12:00:34.742Z,2024-08-28T18:30:00.000Z,29-Aug-2024
66d1b45ee006af35e6e8dd57,DRREDDY,EQ,N,7045,6938,6938,7031.35,6990,6931.15,683042,4793530673.85,7107.45,5205.55,493512,72.25,43215,7017.91,2024-08-30,INE089A01023,2024-08-30T12:00:30.490Z,2024-08-30T12:00:30.490Z,2024-08-29T18:30:00.000Z,30-Aug-2024
66cc6e60ba69ced25fa294cd,EICHERMOT,EQ,N,4915.95,4865.05,4902,4875.2,4869.2,4898.1,314431,1534734237.55,5058.9,3275,190205,60.49,34292,4880.99,2024-08-26,INE066A01021,2024-08-26T12:00:32.409Z,2024-08-26T12:00:32.409Z,2024-08-25T18:30:00.000Z,26-Aug-2024
66cde2ac518659f3060a0e6c,EICHERMOT,EQ,N,4887.25,4836.7,4866.05,4868.85,4885,4875.2,382109,1855873022.85,5058.9,3275,240203,62.86,28629,4856.92,2024-08-27,INE066A01021,2024-08-27T14:29:00.915Z,2024-08-27T14:29:00.915Z,2024-08-26T18:30:00.000Z,27-Aug-2024
66cf11677b802c4bfaae1458,EICHERMOT,EQ,N,4975.75,4840,4870,4946.85,4940,4868.85,424484,2096702521.85,5058.9,3275,199961,47.11,36873,4939.41,2024-08-28,INE066A01021,2024-08-28T12:00:39.277Z,2024-08-28T12:00:39.277Z,2024-08-27T18:30:00.000Z,28-Aug-2024
