DATE,STOCK_SYMBOL,STOCK_NAME,CLIENT_NAME,BUY_OR_SELL,TRADED_QUANTITY,WATP,REMARKS
668bdbe408f437998e270aab,08-JUL-2024,KIRIINDUS,Kiri Industries Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,278822,373.77,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a73,08-JUL-2024,KIRIINDUS,Kiri Industries Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,278822,373.96,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a74,08-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,YMD FINANCIAL CONSULTANCY PRIVATE LIMITED,BUY,574759,7.6,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aad,08-JUL-2024,MANDEEP,Mandeep Auto Industries L,ASHABEN DIPAKKUMAR PATEL,SELL,74000,72.81,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270aac,08-JUL-2024,MANDEEP,Mandeep Auto Industries L,PADMABEN MUKESHBHAI PATEL,SELL,100000,67.36,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270aae,08-JUL-2024,MIDHANI,Mishra Dhatu Nigam Ltd,GRAVITON RESEARCH CAPITAL LLP,SELL,1325990,522.87,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.999Z,2024-07-08T12:30:28.999Z,0,08-Jul-2024
668bdbe408f437998e270a75,08-JUL-2024,MIDHANI,Mishra Dhatu Nigam Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,1325990,522.66,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270a76,08-JUL-2024,MITCON-RE,MITCON Con,AJITA AJAY AGARWAL,BUY,22988,48.91,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
668bdbe408f437998e270aaf,08-JUL-2024,MOS,Mos Utility Limited,RAJABHAU SHRIRAM PHAD,SELL,500000,153.35,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270ab0,08-JUL-2024,MOS,Mos Utility Limited,SAJM GLOBAL IMPEX PRIVATE LIMITED,SELL,152800,160.14,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:29.000Z,2024-07-08T12:30:29.000Z,0,08-Jul-2024
668bdbe408f437998e270a77,08-JUL-2024,MOS,Mos Utility Limited,SAJM GLOBAL IMPEX PRIVATE LIMITED,BUY,152800,160,-,2024-07-07T18:30:00.000Z,2024-07-08T12:30:28.998Z,2024-07-08T12:30:28.998Z,0,08-Jul-2024
