_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,COP_DELIV_QTY,COP_DELIV_PERC,CH_TOTAL_TRADES,VWAP,CH_TIMESTAMP,CH_ISIN,createdAt,updatedAt,TIMESTAMP,mTIMESTAMP
66c87a006952857aea11d98c,BAJFINANCE,EQ,N,6762.0,6704.95,6755.0,6735.85,6732.0,6743.6,618045,4163736372.5,8192.0,6187.8,397774,64.36,55305,6736.95,2024-08-23,INE296A01024,2024-08-23T12:01:04.291Z,2024-08-23T12:01:04.291Z,2024-08-22T18:30:00.000Z,2024-08-23
66bb4aff43944ad5f60bbe72,BHARTIARTL,EQ,N,1478.4,1450.35,1468.0,1459.7,1458.75,1458.6,4495208,6582039897.4,1536.25,847.05,2915194,64.85,230986,1464.23,2024-08-13,INE397D01024,2024-08-13T12:01:03.316Z,2024-08-13T12:01:03.316Z,2024-08-12T18:30:00.000Z,2024-08-13
66bc9c7fe5e9e337a4e01ac6,BHARTIARTL,EQ,N,1480.1,1453.1,1453.1,1471.7,1473.25,1459.7,5891784,8657047426.05,1536.25,847.05,3828421,64.98,210601,1469.34,2024-08-14,INE397D01024,2024-08-14T12:01:03.284Z,2024-08-14T12:01:03.284Z,2024-08-13T18:30:00.000Z,2024-08-14
66c333ff791b610bc6026b22,BHARTIARTL,EQ,N,1489.1,1464.3,1487.0,1469.65,1470.0,1483.55,4404075,6478502561.2,1536.25,847.05,3167188,71.91,186308,1471.02,2024-08-19,INE397D01024,2024-08-19T12:01:03.470Z,2024-08-19T12:01:03.470Z,2024-08-18T18:30:00.000Z,2024-08-19
66c4857fca024ae00a3823a6,BHARTIARTL,EQ,N,1484.75,1446.5,1480.0,1449.15,1449.0,1469.65,10046892,14609224549.2,1536.25,847.05,7697126,76.61,205415,1454.1,2024-08-20,INE397D01024,2024-08-20T12:01:03.590Z,2024-08-20T12:01:03.590Z,2024-08-19T18:30:00.000Z,2024-08-20
66c5d6ff7d87ff8fce09d8fd,BHARTIARTL,EQ,N,1466.6,1447.7,1453.0,1463.45,1466.6,1449.15,6175510,8998024468.0,1536.25,847.05,4344941,70.36,193971,1457.05,2024-08-21,INE397D01024,2024-08-21T12:01:03.350Z,2024-08-21T12:01:03.350Z,2024-08-20T18:30:00.000Z,2024-08-21
66cc6e7f9e0a57e51663039a,BHARTIARTL,EQ,N,1520.7,1505.0,1509.0,1513.55,1512.0,1506.75,4307432,6524019566.0,1536.25,847.05,2700258,62.69,116614,1514.6,2024-08-26,INE397D01024,2024-08-26T12:01:03.864Z,2024-08-26T12:01:03.864Z,2024-08-25T18:30:00.000Z,2024-08-26
66cdbfff5ac33851079b5414,BHARTIARTL,EQ,N,1526.35,1502.0,1518.0,1522.75,1520.65,1513.55,3965066,6023166020.95,1536.25,847.05,2666228,67.24,120915,1519.06,2024-08-27,INE397D01024,2024-08-27T12:01:03.812Z,2024-08-27T12:01:03.812Z,2024-08-26T18:30:00.000Z,2024-08-27
66cf117f27d60587a4977122,BHARTIARTL,EQ,N,1564.5,1521.65,1527.95,1556.35,1554.0,1522.75,6225319,9633526775.1,1564.5,847.05,3812208,61.24,193408,1547.48,2024-08-28,INE397D01024,2024-08-28T12:01:03.831Z,2024-08-28T12:01:03.831Z,2024-08-27T18:30:00.000Z,2024-08-28
66c333fe791b610bc6025dd1,CIPLA,EQ,N,1584.95,1569.7,1578.45,1575.5,1570.0,1576.1,742635,1171750274.65,1606.7,1132.0,451506,60.8,33757,1577.83,2024-08-19,INE059A01026,2024-08-19T12:01:02.173Z,2024-08-19T12:01:02.173Z,2024-08-18T18:30:00.000Z,2024-08-19
66c4857eca024ae00a381617,CIPLA,EQ,N,1579.0,1558.2,1576.5,1562.85,1562.9,1575.5,1413845,2210351792.1,1606.7,1132.0,1048691,74.17,54178,1563.36,2024-08-20,INE059A01026,2024-08-20T12:01:02.420Z,2024-08-20T12:01:02.420Z,2024-08-19T18:30:00.000Z,2024-08-20
66cdbfff5ac33851079b5287,DRREDDY,EQ,N,7006.55,6902.05,6945.0,6962.95,6969.0,6943.3,455417,3173034909.8,7107.45,5205.55,361274,79.33,22121,6967.32,2024-08-27,INE089A01023,2024-08-27T12:01:03.670Z,2024-08-27T12:01:03.670Z,2024-08-26T18:30:00.000Z,2024-08-27
66cf117f27d60587a4976f84,DRREDDY,EQ,N,7048.25,6923.0,6962.95,6999.3,6998.6,6962.95,326517,2273708146.75,7107.45,5205.55,211292,64.71,31834,6963.52,2024-08-28,INE089A01023,2024-08-28T12:01:03.692Z,2024-08-28T12:01:03.692Z,2024-08-27T18:30:00.000Z,2024-08-28
