DATE,STOCK_SYMBOL,STOCK_NAME,CLIENT_NAME,BUY_OR_SELL,TRADED_QUANTITY,WATP,REMARKS
668e7ff86a81ecc6a10f82f5,10-JUL-2024,MANKIND,Mankind Pharma Limited,NATIONAL PENSION SERVICE,BUY,37446,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e1,10-JUL-2024,MANKIND,Mankind Pharma Limited,NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL,BUY,288631,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82e0,10-JUL-2024,MANKIND,Mankind Pharma Limited,NUVAMA ENHANCED DYNAMIC GROWTH EQUITY (EDGE) FUND,BUY,48031,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82df,10-JUL-2024,MANKIND,Mankind Pharma Limited,PGGM WORLD EQUITY II B.V.,BUY,10585,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82ea,10-JUL-2024,MANKIND,Mankind Pharma Limited,PGGM WORLD EQUITY II B.V.,BUY,10585,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82de,10-JUL-2024,MANKIND,Mankind Pharma Limited,PICTET - INDIAN EQUITIES,BUY,321221,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82eb,10-JUL-2024,MANKIND,Mankind Pharma Limited,PICTET - INDIAN EQUITIES,BUY,160001,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82d7,10-JUL-2024,MANKIND,Mankind Pharma Limited,SOCIETE GENERALE,BUY,120078,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.136Z,2024-07-10T12:35:04.136Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82ec,10-JUL-2024,MANKIND,Mankind Pharma Limited,SOCIETE GENERALE,BUY,96064,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82ed,10-JUL-2024,MANKIND,Mankind Pharma Limited,VERITION MULTI-STRATEGY MASTER FUND LTD.,BUY,48032,2082,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82fa,10-JUL-2024,NYKAA,FSN E Commerce Ventures,CANADA PENSION PLAN INVESTMENT BOARD,SELL,14734000,174.04,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82f7,10-JUL-2024,NYKAA,FSN E Commerce Ventures,ICICI PRUDENTIAL MUTUAL FUND A/C ICICI PRUDENTIAL INDIA OPPORTUNITIES FUND,BUY,13046901,174.04,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
668e7ff86a81ecc6a10f82f6,10-JUL-2024,NYKAA,FSN E Commerce Ventures,ICICI PRUDENTIAL MUTUAL FUND A/C ICICI PRUDENTIAL TECHNOLOGY FUND,BUY,1687099,174.04,2024-07-09T18:30:00.000Z,2024-07-10T12:35:04.137Z,2024-07-10T12:35:04.137Z,0,10-Jul-2024
